seed,対象,チェック,特殊能力,カテゴリ,player_type
202607105378,野手,盗塁・走塁系と走力,ケガしにくさE、チャンスE、プレッシャーラン、代打○、回復D、対左投手D、死球集中、盗塁B、走塁D、送球D,架空球団用,長距離砲
202607105386,野手,守備系特殊能力と守備力・捕球・肩力,ケガしにくさD、チャンスD、レーザービーム、回復C、対左投手C、盗塁D、走塁F、送球E,架空球団用,巧打型
202607105399,野手,エラーと低守備力・低捕球,いぶし銀、エラー、ケガしにくさD、チャンスD、プルヒッター、回復C、対左投手D、盗塁D、走塁D、送球D,架空球団用,巧打型
202607105405,野手,併殺と低走力,ケガしにくさE、チャンスE、バント○、リベンジ、併殺、回復B、対左投手D、盗塁C、走塁E、送球C,架空球団用,長距離砲
202607105411,野手,アベレージヒッター系とミート,アベレージヒッター、インコースヒッター、ケガしにくさC、チャンスE、回復F、対左投手D、盗塁C、走塁B、送球D,架空球団用,巧打型
202607105415,野手,盗塁・走塁系と走力,キャッチャーD、ケガしにくさD、チャンスD、回復C、対左投手D、強振多用、盗塁B、走塁D、送球D、選球眼,架空球団用,守備職人
202607105417,野手,アベレージヒッター系とミート,アベレージヒッター、ケガしにくさC、チャンスD、三振、回復D、対左投手F、慎重盗塁、盗塁F、走塁D、送球C、野手調子極端,架空球団用,守備職人
202607105435,野手,併殺と低走力,ケガしにくさD、ダメ押し、チャンスC、併殺、回復F、対左投手C、強振多用、盗塁C、走塁F、送球C、野手調子安定,架空球団用,守備職人
202607105449,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスD、ローボールヒッター、回復D、対左投手D、盗塁B、走塁D、送球D,架空球団用,長距離砲
202607105470,野手,盗塁・走塁系と走力,かく乱、ケガしにくさD、チャンスB、代打○、回復D、対左投手D、決勝打、盗塁B、粘り打ち、走塁D、送球C、高速チャージ,架空球団用,巧打型
202607105475,野手,アベレージヒッター系とミート,アベレージヒッター、キャッチャーF、ケガしにくさC、チャンスD、三振、併殺、回復D、対左投手F、悪球打ち、盗塁E、積極守備、走塁E、送球D、逆境○,架空球団用,巧打型
202607105483,野手,エラーと低守備力・低捕球,エラー、ケガしにくさC、サヨナラ男、チャンスC、バント○、回復D、対左投手D、慎重打法、盗塁D、走塁C、送球C,架空球団用,守備職人
202607105485,野手,パワーヒッター系とパワー,ケガしにくさD、チャンスE、パワーヒッター、プレッシャーラン、回復D、対左投手E、盗塁C、走塁E、送球A,架空球団用,俊足型
202607105487,野手,盗塁・走塁系と走力,ケガしにくさE、チャンスE、プルヒッター、回復D、対左投手E、慎重打法、盗塁C、走塁B、送球B,架空球団用,長距離砲
202607105492,野手,三振と低ミート,ケガしにくさD、チャンスE、三振、回復D、対左投手B、盗塁D、積極走塁、走塁C、送球C,架空球団用,巧打型
202607105498,野手,併殺と低走力,ケガしにくさC、チャンスD、併殺、回復E、対左投手D、帳尻合わせ、盗塁E、走塁D、送球D,架空球団用,巧打型
202607105507,野手,盗塁・走塁系と走力,ケガしにくさD、ダメ押し、チャンスA、三振、回復E、固め打ち、対変化球○、対左投手D、盗塁B、積極守備、走塁E、送球C,架空球団用,守備職人
202607105510,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスG、回復D、対左投手D、強振多用、盗塁C、積極守備、走塁B、送球E,架空球団用,長距離砲
202607105512,野手,併殺と低走力,キャッチャーC、ケガしにくさD、チャンスD、フル出場、併殺、内野安打○、回復D、対左投手E、意外性、盗塁F、走塁E、送球D、選球眼,架空球団用,巧打型
202607105519,野手,併殺と低走力,アベレージヒッター、カット打ち、ケガしにくさD、チャンスE、併殺、回復D、対左投手D、盗塁C、走塁C、送球D,架空球団用,巧打型
202607105522,野手,パワーヒッター系とパワー,インコースヒッター、ケガしにくさE、チャンスG、パワーヒッター、回復D、対左投手D、盗塁B、窮地○、走塁C、送球C,架空球団用,守備職人
202607105527,野手,盗塁・走塁系と走力,キャッチャーD、ケガしにくさD、チャンスD、ローボールヒッター、三振、回復E、対左投手D、盗塁C、走塁B、送球D,架空球団用,俊足型
202607105528,野手,盗塁・走塁系と走力,ケガしにくさC、チャンスD、回復D、対左投手D、流し打ち、盗塁D、粘り打ち、走塁B、送球D,架空球団用,長距離砲
202607105530,野手,盗塁・走塁系と走力,ケガしにくさE、チャンスA、回復E、対左投手C、盗塁B、走塁C、送球C、野手調子安定,架空球団用,守備職人
202607105533,野手,エラーと低守備力・低捕球,エラー、ケガしにくさD、チャンスD、フル出場、回復D、対左投手D、流し打ち、盗塁E、積極打法、走塁E、送球D,架空球団用,巧打型
202607105555,野手,併殺と低走力,アベレージヒッター、ケガしにくさD、チャンスD、併殺、回復D、対左投手D、満塁男、盗塁C、積極盗塁、走塁C、送球E,架空球団用,巧打型
202607105555,野手,アベレージヒッター系とミート,アベレージヒッター、ケガしにくさD、チャンスD、併殺、回復D、対左投手D、満塁男、盗塁C、積極盗塁、走塁C、送球E,架空球団用,巧打型
202607105556,野手,併殺と低走力,ケガしにくさD、チャンスD、プレッシャーラン、併殺、回復D、固め打ち、対左投手E、盗塁C、走塁D、送球C、野手調子安定,架空球団用,巧打型
202607105561,野手,併殺と低走力,ささやき破り、キャッチャーD、ケガしにくさE、チャンスD、パワーヒッター、ホーム死守、併殺、内野安打○、回復D、対左投手E、盗塁F、走塁B、送球D,架空球団用,巧打型
202607105561,野手,盗塁・走塁系と走力,ささやき破り、キャッチャーD、ケガしにくさE、チャンスD、パワーヒッター、ホーム死守、併殺、内野安打○、回復D、対左投手E、盗塁F、走塁B、送球D,架空球団用,巧打型
202607105566,野手,併殺と低走力,ケガしにくさE、チャンスC、レーザービーム、併殺、回復D、対左投手D、悪球打ち、盗塁A、走塁C、送球D、逆境○,架空球団用,バランス型
202607105580,野手,併殺と低走力,ケガしにくさB、チャンスD、チャンスメーカー、ハイボールヒッター、併殺、回復D、対左投手C、悪球打ち、意外性、盗塁C、走塁C、送球C,架空球団用,バランス型
202607105590,野手,エラーと低守備力・低捕球,エラー、ケガしにくさD、チャンスC、回復D、対左投手D、盗塁B、走塁B、送球C,架空球団用,バランス型
202607105600,野手,アベレージヒッター系とミート,アベレージヒッター、ケガしにくさE、チャンスD、リベンジ、回復D、対左投手D、流し打ち、盗塁D、走塁D、送球D,架空球団用,巧打型
202607105605,野手,併殺と低走力,ケガしにくさD、チャンスB、三振、併殺、回復D、対左投手A、盗塁A、走塁C、送球D、逆境○,架空球団用,巧打型
202607105617,野手,パワーヒッター系とパワー,ケガしにくさC、チャンスB、パワーヒッター、回復D、対左投手B、満塁男、盗塁D、積極盗塁、走塁D、送球C、高速チャージ,架空球団用,バランス型
202607105637,野手,エラーと低守備力・低捕球,アベレージヒッター、エラー、カット打ち、ケガしにくさD、チャンスC、回復D、対左投手C、満塁男、盗塁A、走塁A、送球D,架空球団用,巧打型
202607105637,野手,アベレージヒッター系とミート,アベレージヒッター、エラー、カット打ち、ケガしにくさD、チャンスC、回復D、対左投手C、満塁男、盗塁A、走塁A、送球D,架空球団用,巧打型
202607105642,野手,パワーヒッター系とパワー,かく乱、ケガしにくさE、チャンスE、パワーヒッター、回復D、対左投手E、盗塁C、走塁E、送球F,架空球団用,巧打型
202607105650,野手,パワーヒッター系とパワー,ケガしにくさD、チャンスD、パワーヒッター、回復D、対左投手C、盗塁B、走塁C、送球D,架空球団用,俊足型
202607105652,野手,パワーヒッター系とパワー,ケガしにくさD、チャンスD、チャンスメーカー、パワーヒッター、回復D、対左投手D、盗塁B、積極盗塁、走塁D、送球C,架空球団用,守備職人
202607105652,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスD、チャンスメーカー、パワーヒッター、回復D、対左投手D、盗塁B、積極盗塁、走塁D、送球C,架空球団用,守備職人
202607105669,野手,盗塁・走塁系と走力,エラー、ケガしにくさB、チャンスD、回復D、対左投手D、強振多用、盗塁E、走塁B、送球C,架空球団用,守備職人
