source,team,name,direction_code,direction,slot,pitch_type,movement,source_class,status
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ラグズデール,3,フォーク方向,1,スライダー,1,v31,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ラグズデール,5,シュート方向,1,スライダー,1,v51,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ラグズデール,4,シンカー方向,1,パワーカーブ,4,v44,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,岡 留,2,カーブ方向,1,シンカー,1,v21,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,岡 留,5,シュート方向,1,スライダー,1,v51,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,岡 留,4,シンカー方向,1,スラーブ,4,v44,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,石 黒,3,フォーク方向,1,スライダー,3,v33,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,石 黒,5,シュート方向,1,カットボール,2,v52,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,木 下,1,スライダー方向,1,シンキングツーシーム,1,v11,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,木 下,2,カーブ方向,1,シンキングスプリット,2,v22,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,木 下,4,シンカー方向,1,スラーブ,3,v43,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 瀬,3,フォーク方向,1,フォーク,2,v32,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 瀬,5,シュート方向,1,スライダー,2,v52,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,椎 葉,3,フォーク方向,1,スライダー,2,v321,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,椎 葉,3,フォーク方向,2,カーブ,1,v321,ok
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,椎 葉,4,シンカー方向,1,カーブ,1,v41,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上 沢,3,フォーク方向,1,カットボール,3,v33,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上 沢,5,シュート方向,1,カットボール,3,v53,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上 沢,4,シンカー方向,1,ナックルカーブ,3,v43,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本晴,1,スライダー方向,1,スライダー,4,v14,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本晴,2,カーブ方向,1,カーブ,1,v21,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本晴,4,シンカー方向,1,サークルチェンジ,2,v42,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,スチュワートJR,3,フォーク方向,1,フォーク,4,v34,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,スチュワートJR,5,シュート方向,1,スライダー,2,v52,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,スチュワートJR,4,シンカー方向,1,パワーカーブ,3,v43,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 関,1,スライダー方向,1,スライダー,3,v13,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 関,2,カーブ方向,1,カーブ,2,v22,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 関,4,シンカー方向,1,シンキングスプリット,4,v44,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,2,カーブ方向,1,サークルチェンジ,3,v23,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,3,フォーク方向,1,サークルチェンジ,2,v32,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,5,シュート方向,1,カットボール,1,v51,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,4,シンカー方向,1,スラーブ,1,v41,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,モイネロ,2,カーブ方向,1,ドロップカーブ,6,v26,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,モイネロ,3,フォーク方向,1,ドロップカーブ,3,v33,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,モイネロ,4,シンカー方向,1,サークルチェンジ,4,v44,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,ヘルナンデス,1,スライダー方向,1,スライダー,4,v14,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,ヘルナンデス,2,カーブ方向,1,スラーブ,1,v21,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上茶谷,3,フォーク方向,1,フォーク,3,v33,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上茶谷,5,シュート方向,1,カットボール,4,v542,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上茶谷,5,シュート方向,2,スライダー,2,v542,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,木村光,1,スライダー方向,1,シュート,2,v12,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,木村光,3,フォーク方向,1,シュート,3,v33,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,木村光,4,シンカー方向,1,ナックルカーブ,2,v42,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,鈴木豪,2,カーブ方向,1,シンキングスプリット,3,v23,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,鈴木豪,5,シュート方向,1,スライダー,3,v531,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,鈴木豪,5,シュート方向,2,カットボール,1,v531,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 野,1,スライダー方向,1,スライダー,1,v11,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 野,2,カーブ方向,1,スローカーブ,3,v231,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 野,2,カーブ方向,2,パワーカーブ,1,v231,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本裕,3,フォーク方向,1,カーブ,3,v33,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本裕,4,シンカー方向,1,カーブ,5,v451,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本裕,4,シンカー方向,2,unknown,1,v451,unknown
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,杉 山,3,フォーク方向,1,フォーク,6,v361,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,杉 山,3,フォーク方向,2,ナックルカーブ,1,v361,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,杉 山,4,シンカー方向,1,ナックルカーブ,2,v42,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,東 浜,2,カーブ方向,1,シンカー,4,v24,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,東 浜,5,シュート方向,1,スライダー,2,v52,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,東 浜,4,シンカー方向,1,カーブ,1,v41,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,津 森,2,カーブ方向,1,シンカー,2,v22,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,津 森,4,シンカー方向,1,スラーブ,4,v44,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,藤 井,3,フォーク方向,1,フォーク,6,v36,ok
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,藤 井,5,シュート方向,1,カットボール,2,v52,ok
