source,team,name,throws_bats,source_direction_code,logical_direction_code,direction_code,direction,slot,raw_pitch_type,pitch_type,canonical_pitch_type,movement,source_class,status,kind,raw_text,normalized_text,raw_neighbor_text,detail
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,木 下,右投右打,1,5,5,シュート方向,1,シンキングツーシーム,シンキングツーシーム,シンキングツーシーム,1,v11,ok,breaking,シンキングツーシーム /,シンキングツーシーム /,158 44 48 ストレート シンキングツーシーム / / シンキングスプリット / / / スラーブ /,raw_textから投げ手補正後の方向一致候補を採用
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,木 下,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,2,v22,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"w""> 44 48 ストレート シンキングツーシーム / / シンキングスプリット / / / スラーブ /",raw_textから投げ手補正後の方向一致候補を採用
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,木 下,右投右打,4,2,2,カーブ方向,1,スラーブ,スラーブ,スラーブ,3,v43,ok,breaking,/ スラーブ /,/ スラーブ /,"=""v11""> シンキングツーシーム / / シンキングスプリット / / / スラーブ /",raw_textから投げ手補正後の方向一致候補を採用
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 瀬,右投左打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,2,v32,ok,breaking,,,""">36 34 ストレート / / / フォーク スライダー / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 瀬,右投左打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,2,v52,ok,breaking,スライダー /,スライダー /,"""f"">34 ストレート / / / フォーク スライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,椎 葉,右投右打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,2,v321,ok,breaking,,,33 40 ストレート / / / Ｖスライダー / / カーブ / フォーク,raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,椎 葉,右投右打,3,3,3,フォーク方向,2,フォーク,フォーク,フォーク,1,v321,ok,breaking,,,33 40 ストレート / / / Ｖスライダー / / カーブ / フォーク,raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,椎 葉,右投右打,4,2,2,カーブ方向,1,カーブ,カーブ,カーブ,1,v41,ok,breaking,/ カーブ /,/ カーブ /,ストレート / / / Ｖスライダー / / カーブ / フォーク,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上 沢,右投右打,3,3,3,フォーク方向,1,SFF,SFF,SFF,3,v33,ok,breaking,,,"c"">64 71 ストレート / / / ＳＦＦ カットボール / / ナックルカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上 沢,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,3,v53,ok,breaking,カットボール /,カットボール /,"=""b"">71 ストレート / / / ＳＦＦ カットボール / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,上 沢,右投右打,4,2,2,カーブ方向,1,ナックルカーブ,ナックルカーブ,ナックルカーブ,3,v43,ok,breaking,/ ナックルカーブ /,/ ナックルカーブ /,"""> ストレート / / / ＳＦＦ カットボール / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本晴,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,4,v14,ok,breaking,スライダー /,スライダー /,152 61 52 ストレート スライダー / / カーブ / / / サークルチェンジ /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本晴,左投左打,2,2,2,カーブ方向,1,カーブ,カーブ,カーブ,1,v21,ok,breaking,/ カーブ /,/ カーブ /,152 61 52 ストレート スライダー / / カーブ / / / サークルチェンジ /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,松本晴,左投左打,4,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,2,v42,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,"w""> ストレート スライダー / / カーブ / / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,スチュワートJR,右投右打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,4,v34,ok,breaking,,,""">43 68 ストレート / / / フォーク Ｈスライダー / / パワーカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,スチュワートJR,右投右打,5,1,1,スライダー方向,1,Hスライダー,Hスライダー,Hスライダー,2,v52,ok,breaking,Ｈスライダー /,Hスライダー /,"""c"">68 ストレート / / / フォーク Ｈスライダー / / パワーカーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,スチュワートJR,右投右打,4,2,2,カーブ方向,1,パワーカーブ,パワーカーブ,パワーカーブ,3,v43,ok,breaking,/ パワーカーブ /,/ パワーカーブ /,> ストレート / / / フォーク Ｈスライダー / / パワーカーブ /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 関,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,3,v13,ok,breaking,スライダー /,スライダー /,149 65 62 ストレート スライダー / / カーブ / / / シンキングスプリット /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 関,左投左打,2,2,2,カーブ方向,1,カーブ,カーブ,カーブ,2,v22,ok,breaking,/ カーブ /,/ カーブ /,149 65 62 ストレート スライダー / / カーブ / / / シンキングスプリット /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 関,左投左打,4,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,4,v44,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"w""> ストレート スライダー / / カーブ / / / シンキングスプリット /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,右投左打,2,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,3,v23,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,"class=""c1 w""> 151 73 66 ストレート / / サークルチェンジ / ＳＦＦ カットボール / / スラーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,右投左打,3,3,3,フォーク方向,1,SFF,SFF,SFF,2,v32,ok,breaking,,,"s=""c3 w""> 66 ストレート / / サークルチェンジ / ＳＦＦ カットボール / / スラーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,右投左打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,1,v51,ok,breaking,カットボール /,カットボール /,"ass=""bl w""> ストレート / / サークルチェンジ / ＳＦＦ カットボール / / スラーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,大 津,右投左打,4,2,2,カーブ方向,1,スラーブ,スラーブ,スラーブ,1,v41,ok,breaking,/ スラーブ /,/ スラーブ /,トレート / / サークルチェンジ / ＳＦＦ カットボール / / スラーブ /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,モイネロ,左投左打,2,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,6,v26,ok,breaking,/ ドロップカーブ /,/ ドロップカーブ /,"class=""c1 w""> 155 64 73 ストレート / / ドロップカーブ / Ｖスライダー / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
